0.98;0.07;0.36;-3.9;2.9;-0.0
0.99;0.08;0.35;-3.8;1.4;-0.2
0.97;0.07;0.35;-3.2;2.3;0.2
0.98;0.08;0.36;-4.4;2.7;1.0
0.98;0.06;0.37;-4.2;4.8;-0.6
1.25;0.01;0.36;31.2;122.9;-55.8
0.70;0.27;0.56;2.9;233.7;-71.1
0.31;0.32;0.83;-36.1;198.8;-55.0
-0.16;0.26;0.94;-51.1;169.5;-55.0
-0.40;0.12;0.90;-49.9;117.2;-41.4
-0.47;-0.02;0.83;-20.5;44.7;-8.6
-0.54;-0.03;0.82;-7.6;4.7;3.0
-0.52;-0.01;0.87;1.0;-7.8;0.7
-0.62;-0.03;0.89;12.5;-60.2;21.7
-0.33;0.17;0.99;2.8;-132.4;45.1
0.12;0.17;0.92;9.7;-125.6;18.7
0.44;0.09;0.86;8.0;-125.4;21.5
0.66;0.12;0.78;5.9;-84.1;16.6
0.84;0.11;0.69;-0.1;-67.9;9.5
0.84;0.10;0.61;-4.1;-45.7;9.4
