0.96;0.03;0.39;-2.2;3.1;-0.2
0.97;0.04;0.39;-3.6;0.7;-0.1
0.97;0.03;0.40;-4.2;1.5;0.1
0.97;0.02;0.41;-1.9;16.3;-4.4
0.94;0.01;0.53;9.3;248.9;-78.1
0.05;0.27;0.86;-16.9;250.1;-65.2
-0.25;0.16;0.94;-10.7;139.0;-39.8
-0.43;0.17;0.95;-25.6;72.3;-22.9
-0.34;0.17;0.91;-19.2;26.3;-7.9
-0.33;0.10;0.89;-18.1;46.4;-28.5
-0.52;0.03;0.86;-7.9;12.0;-11.2
-0.48;0.03;0.91;-1.7;-16.9;0.7
-0.48;0.10;0.93;-0.3;-80.7;19.3
-0.40;0.13;1.04;3.4;-116.2;38.3
-0.08;0.10;1.02;-0.1;-122.0;26.6
0.21;0.11;1.03;7.0;-96.9;22.3
0.57;0.11;0.85;3.0;-95.8;13.6
0.79;0.05;0.64;3.2;-134.8;20.5
1.00;0.09;0.49;-6.1;-78.4;17.6
0.99;0.11;0.40;-1.3;-22.7;2.8
