0.97;0.02;0.38;-1.4;7.1;-0.5
0.97;0.02;0.38;-2.4;6.8;-1.5
0.96;0.03;0.39;-3.1;4.3;-0.0
0.95;0.04;0.40;-4.5;5.5;-0.6
1.03;0.03;0.39;-4.0;10.2;0.4
0.96;0.03;0.51;13.8;247.5;-80.7
0.38;0.28;0.77;-26.8;250.1;-71.9
-0.03;0.17;0.86;-33.0;196.5;-52.8
-0.38;0.11;0.93;-20.2;97.6;-36.1
-0.80;-0.35;1.38;-7.6;-20.5;-8.7
-0.48;0.05;0.87;-7.2;15.8;-5.9
-0.49;0.01;0.85;-1.0;-4.7;0.2
-0.50;0.04;0.86;3.1;-16.7;6.2
-0.52;0.04;0.89;18.8;-68.5;18.0
-0.29;0.05;0.97;1.2;-132.2;63.6
-0.01;0.17;0.97;-9.0;-114.3;57.3
0.33;0.17;0.85;-4.6;-163.8;64.2
0.61;0.14;0.75;16.7;-155.1;43.5
0.90;0.05;0.59;-1.6;-117.8;36.1
1.01;0.06;0.50;-8.3;-35.9;13.7
