0.97;0.08;0.33;-5.1;4.5;0.1
1.00;0.07;0.32;-8.8;1.5;0.7
0.99;0.04;0.33;-5.3;1.3;0.1
1.01;0.08;0.33;-0.8;9.3;-2.4
1.00;0.08;0.40;-9.0;87.0;-23.3
1.31;0.14;0.32;-49.4;250.1;-131.6
-0.46;0.14;0.98;-65.5;250.1;-65.0
-0.32;0.10;0.88;-6.5;74.7;-23.0
-0.46;0.05;0.96;-22.3;63.7;-27.9
-0.57;-0.05;0.89;-15.6;26.8;-10.4
-0.51;-0.00;0.83;0.9;-6.2;-2.4
-0.50;-0.02;0.89;7.6;-21.0;4.8
-0.41;0.06;0.93;10.7;-93.1;26.9
-0.22;0.11;0.94;10.5;-90.3;40.9
-0.12;0.13;0.97;11.7;-115.1;48.3
0.14;0.19;0.92;2.8;-197.2;42.9
0.59;0.22;0.75;-11.7;-162.6;66.5
1.02;0.24;0.45;1.1;-129.7;41.7
1.12;0.15;0.31;-2.3;-47.9;11.1
1.07;0.12;0.25;-1.9;-20.2;6.5
