0.96;0.00;0.44;-4.3;3.2;1.1
0.94;0.00;0.45;-3.4;3.5;0.3
0.94;0.01;0.45;-3.7;4.0;0.4
0.94;0.02;0.45;-4.8;3.2;0.8
0.92;0.02;0.46;-4.6;9.6;-0.1
1.08;-0.04;0.47;9.0;49.3;-6.3
0.90;0.05;0.61;4.5;238.1;-79.3
0.06;0.19;0.85;-13.7;218.8;-66.8
-0.32;0.09;0.94;-22.5;103.9;-31.4
-0.34;0.10;1.02;-28.7;79.1;-27.1
-0.42;0.05;0.90;-13.0;31.6;-19.0
-0.45;-0.02;0.89;-25.4;-7.3;-1.8
-0.39;-0.00;0.94;-1.0;0.0;0.1
-0.41;0.01;0.93;8.9;-26.4;7.2
-0.32;0.07;0.96;7.2;-56.1;13.8
-0.23;0.06;0.98;2.8;-64.1;18.4
-0.02;0.08;0.98;-9.2;-114.7;24.8
0.27;0.02;0.94;7.8;-137.1;28.6
0.43;0.06;0.89;13.9;-133.9;25.6
0.74;0.02;0.77;20.1;-97.5;15.7
