1.00;0.09;0.29;-3.8;3.6;-0.2
1.00;0.09;0.28;-4.3;1.7;0.7
1.06;0.10;0.28;-4.2;8.2;-0.2
0.85;0.19;0.51;-8.5;236.5;-73.3
0.24;0.24;0.85;-28.6;215.6;-51.4
-0.13;0.21;0.94;-31.7;162.9;-31.2
-0.35;0.19;0.96;-24.3;107.2;-30.7
-0.40;0.14;0.92;-17.6;45.3;-15.3
-0.62;0.23;0.63;-15.5;54.8;-3.1
-0.56;0.03;0.83;-19.2;29.3;-12.0
-0.56;0.04;0.85;-0.6;-15.1;2.7
-0.64;0.08;0.87;1.5;-108.9;22.6
-0.31;0.12;0.94;14.5;-124.6;49.7
0.07;0.10;0.93;8.4;-153.1;47.4
0.37;0.17;0.93;15.4;-134.3;39.1
0.62;0.23;0.76;6.2;-129.7;41.4
0.83;0.22;0.58;-11.5;-112.4;49.0
0.97;0.19;0.45;-12.8;-69.4;29.3
1.03;0.12;0.32;-13.9;-34.0;15.5
1.03;0.08;0.29;-7.1;-17.4;8.3
