0.99;0.01;0.30;-2.8;2.1;0.4
1.01;-0.00;0.31;-4.0;1.7;0.9
0.99;0.00;0.31;-2.9;1.7;0.1
0.99;0.01;0.31;-4.1;3.1;0.3
1.00;0.01;0.31;-3.0;1.5;0.5
1.16;-0.03;0.31;2.1;67.8;-16.8
0.83;0.11;0.51;5.4;134.5;-42.0
0.75;0.19;0.68;-19.8;238.2;-59.9
0.15;0.15;0.88;-36.4;200.9;-42.3
-0.25;0.07;0.97;-20.6;106.7;-35.3
-0.38;0.05;0.99;-16.4;62.1;-21.6
-0.39;0.06;0.92;-11.6;30.3;-17.1
-0.43;-0.03;0.93;-13.2;50.2;-21.2
-0.53;-0.07;0.83;-12.4;7.9;-4.5
-0.55;-0.04;0.89;2.2;-13.6;8.6
-0.50;0.04;0.94;16.9;-76.5;25.3
-0.17;0.14;0.99;7.6;-106.8;36.0
0.13;0.03;0.97;8.3;-120.3;30.0
0.48;0.04;0.87;19.8;-134.3;32.0
0.61;0.11;0.71;13.1;-154.3;31.3
