0.99;-0.01;0.32;-3.5;2.6;0.4
0.99;-0.01;0.32;-3.9;2.8;-0.1
0.99;-0.01;0.33;-4.1;2.3;0.8
0.98;-0.02;0.32;-3.8;1.9;-0.4
1.00;-0.01;0.32;-3.2;0.9;0.4
1.00;-0.02;0.32;-3.6;2.1;0.3
1.05;-0.02;0.33;-4.2;15.3;-1.8
1.07;0.03;0.41;18.3;203.4;-51.4
0.63;0.17;0.71;-17.1;190.8;-9.8
0.25;0.12;0.89;-22.7;163.3;-27.2
0.08;0.07;1.00;-29.4;161.6;-64.4
-0.45;-0.12;0.90;-30.7;120.7;-42.3
-0.44;-0.07;0.89;-9.0;45.0;-26.8
-0.58;-0.12;0.82;-21.3;22.4;-16.1
-0.62;-0.15;0.80;-7.0;-7.3;-0.7
-0.57;-0.16;0.85;15.7;-32.7;13.4
-0.50;-0.05;0.91;29.2;-99.0;36.4
-0.24;0.09;1.00;10.5;-67.9;27.3
-0.26;0.08;1.03;-2.2;-73.5;31.4
0.08;0.01;1.00;13.6;-138.1;31.3
