0.94;0.08;0.46;-1.3;15.1;-0.1
0.92;0.09;0.46;-6.8;1.9;2.6
0.93;0.05;0.48;-6.5;0.2;1.2
0.92;0.05;0.48;-0.9;4.9;0.2
0.92;0.09;0.45;-1.8;0.0;1.5
0.91;0.06;0.47;-5.5;1.4;0.8
1.16;0.02;0.44;2.6;55.7;-11.5
0.78;0.20;0.65;9.0;250.1;-119.9
-0.12;0.13;0.86;-33.1;188.6;-57.5
-0.11;0.17;0.95;-45.3;114.4;-41.0
-0.79;-0.24;0.97;-65.4;87.3;-44.2
-0.67;-0.18;0.86;-11.0;31.6;-11.4
-0.56;-0.07;0.84;-5.2;11.7;-0.7
-0.50;-0.07;0.83;4.5;-14.5;4.4
-0.46;-0.03;0.84;22.0;-53.2;22.3
-0.37;0.04;1.00;3.2;-59.7;16.3
-0.09;0.08;0.92;7.1;-116.6;42.3
0.26;0.02;0.94;1.0;-147.0;25.8
0.58;0.07;0.78;11.6;-135.9;27.5
0.78;0.07;0.70;13.2;-126.6;24.9
