0.99;0.06;0.32;-4.6;3.4;0.3
1.00;0.05;0.32;-3.5;1.4;0.5
1.00;0.04;0.32;-1.9;3.4;-0.8
1.27;0.04;0.31;18.6;231.4;-97.2
0.51;0.19;0.68;-18.2;250.1;-87.5
-0.02;0.19;0.91;-23.2;136.7;-37.2
-0.20;0.17;0.97;-28.3;99.6;-40.4
-0.33;0.15;0.91;-50.7;94.0;-26.8
-0.53;-0.18;0.83;-23.0;35.8;-21.9
-0.53;-0.14;0.90;0.9;0.4;0.2
-0.57;-0.07;0.86;14.0;-30.0;9.5
-0.36;0.09;0.96;20.5;-82.8;22.3
-0.10;0.08;0.93;26.9;-132.2;35.4
0.24;0.03;0.95;51.4;-153.4;8.8
0.58;0.09;0.75;38.0;-172.5;32.2
0.83;0.08;0.60;0.6;-158.5;46.8
1.06;0.06;0.41;-14.3;-86.1;27.6
1.01;0.05;0.36;-2.4;-18.4;4.7
1.01;0.08;0.31;-1.5;-12.9;2.4
0.99;0.06;0.31;-3.8;4.7;0.2
