0.90;0.09;0.52;-3.3;1.7;-0.7
0.91;0.10;0.52;-3.8;0.8;0.3
0.90;0.08;0.51;-2.8;1.5;0.9
0.91;0.09;0.52;-3.8;1.8;0.5
0.90;0.09;0.51;-4.2;1.1;0.4
0.91;0.08;0.51;-4.4;1.5;0.7
0.91;0.08;0.52;-1.7;9.3;-1.9
1.03;0.05;0.50;14.1;25.4;-11.1
0.94;0.22;0.59;-1.3;241.5;-79.6
0.22;0.28;0.82;-23.4;195.0;-45.4
-0.15;0.27;0.92;-45.1;193.2;-53.3
-0.61;0.08;0.89;-35.7;98.8;-45.5
-0.64;-0.01;0.83;-14.8;22.2;-11.0
-0.54;0.03;0.84;-8.2;10.9;-5.5
-0.59;-0.00;0.79;6.6;-31.5;10.8
-0.48;0.14;0.94;11.0;-136.4;37.3
-0.02;0.14;0.89;7.7;-161.9;44.8
0.40;0.02;0.92;18.5;-132.0;20.9
0.64;0.04;0.84;0.1;-101.2;44.6
0.61;0.06;0.76;2.1;-115.0;26.9
