0.90;0.05;0.53;-2.7;1.7;-0.5
0.88;0.06;0.54;-3.1;1.9;0.0
0.89;0.06;0.54;-3.8;2.1;-0.3
0.91;0.06;0.54;-3.9;0.1;0.4
0.89;0.06;0.54;-3.5;1.8;0.2
0.90;0.07;0.53;-4.2;2.9;0.3
0.89;0.07;0.53;-3.3;1.5;-0.1
0.91;0.06;0.54;-2.7;3.0;-0.2
1.14;0.04;0.52;1.2;117.8;-39.5
0.69;0.13;0.70;14.9;232.6;-73.3
-0.11;0.23;0.89;-24.7;229.7;-82.6
-0.42;0.23;0.95;-31.0;98.4;-36.5
-0.48;0.09;0.90;-32.6;59.5;-20.3
-0.58;0.11;0.85;-31.6;46.2;-19.8
-0.58;0.04;0.80;-54.5;30.9;-24.5
-0.54;-0.07;0.79;1.6;-18.0;3.0
-0.70;-0.13;0.84;26.4;-48.9;13.0
-0.42;0.06;0.97;23.1;-132.7;49.4
-0.05;0.06;0.92;-3.3;-134.1;52.8
0.23;0.09;0.93;3.1;-172.4;45.5
