0.67;0.24;0.68;-4.9;48.6;-7.5
0.72;0.25;0.78;-9.0;41.0;-15.2
0.55;0.21;0.81;-8.0;-3.3;3.0
1.02;0.24;0.76;-20.1;94.1;-20.9
-0.07;0.11;0.81;-52.9;250.1;-85.4
-0.64;0.01;0.88;-23.3;98.5;-32.7
-0.39;-0.01;0.90;-8.0;26.2;-9.2
-0.49;0.01;0.85;-8.6;20.2;-6.2
-0.55;0.03;0.88;-8.2;12.8;-3.7
-0.58;0.00;0.87;-0.2;-16.1;7.7
-0.27;0.05;0.90;20.7;-58.0;24.5
-0.33;0.13;0.99;8.2;-77.9;37.9
-0.17;0.15;0.92;0.9;-102.1;44.0
-0.04;0.15;0.99;-3.8;-126.6;39.9
0.19;0.13;0.94;11.4;-159.5;28.2
0.50;0.06;0.80;-2.4;-139.5;37.3
0.87;0.07;0.56;-3.4;-131.0;35.2
1.03;0.03;0.41;-9.4;-70.2;17.8
1.03;0.01;0.32;-9.3;-31.5;7.9
1.04;-0.02;0.29;-4.8;-11.2;2.7
