0.96;0.07;0.39;-4.3;2.0;1.6
0.97;0.08;0.40;-4.2;1.3;0.3
0.98;0.07;0.38;-4.1;2.4;1.0
0.87;0.13;0.55;-6.1;250.1;-71.3
0.18;0.23;0.79;-19.9;248.7;-61.4
-0.16;0.20;0.89;-11.9;140.7;-45.6
-0.39;0.12;0.94;-12.1;87.3;-32.2
-0.54;0.24;0.53;-9.7;41.9;14.8
-0.56;0.05;0.86;-12.0;9.9;-4.2
-0.52;0.01;0.89;-0.9;-6.3;2.3
-0.60;0.02;0.89;10.5;-40.9;8.8
-0.48;0.10;0.92;-3.5;-84.5;30.1
-0.33;0.18;0.98;-12.6;-85.5;39.2
0.06;0.20;0.95;-6.3;-123.8;45.1
0.39;0.12;0.96;9.6;-147.5;50.1
0.59;0.20;0.78;9.4;-131.8;46.3
0.83;0.28;0.51;-1.9;-109.5;38.1
1.02;0.10;0.50;-3.1;-57.7;19.7
0.98;0.10;0.44;2.1;-12.7;5.3
0.95;0.11;0.44;-3.4;-1.5;0.3
