0.65;0.08;0.80;-2.9;2.0;-1.0
0.66;0.08;0.80;-2.5;0.6;-0.7
0.66;0.08;0.81;-5.3;2.7;0.8
0.67;0.07;0.80;-3.6;1.6;-0.6
0.66;0.09;0.81;-4.1;0.3;1.5
0.65;0.09;0.81;-8.1;1.1;0.5
0.66;0.11;0.82;-46.2;2.7;-5.4
0.67;-0.03;0.78;-131.4;-3.8;5.6
0.60;-0.26;0.71;-121.0;-15.2;29.7
0.66;-0.48;0.63;-84.4;-6.1;-16.1
0.68;-0.49;0.57;-113.4;21.4;1.6
0.58;-0.70;0.47;-87.5;9.4;23.2
0.73;-0.74;0.34;-16.0;-14.4;-10.7
0.67;-0.71;0.37;-11.1;16.2;8.8
0.62;-0.72;0.37;-0.9;0.9;-1.9
0.67;-0.79;0.40;34.7;19.9;-1.4
0.55;-0.72;0.51;134.2;8.5;50.9
0.52;-0.61;0.69;145.3;-28.6;24.0
0.56;-0.28;0.79;94.8;-20.6;3.5
0.62;-0.16;0.80;79.0;-30.1;0.1
