0.65;-0.08;0.81;-7.3;2.3;0.9
0.66;-0.08;0.80;-4.2;2.8;-0.5
0.64;-0.07;0.81;-7.6;2.1;-1.0
0.61;-0.18;0.82;-112.6;42.0;-37.4
0.48;-0.31;0.78;-139.5;39.6;-0.0
0.53;-0.47;0.67;-149.0;19.2;-43.5
0.60;-0.75;0.55;-115.8;57.0;7.6
0.40;-0.82;0.45;-56.4;25.5;31.8
0.40;-0.84;0.42;-12.9;2.4;12.6
0.41;-0.84;0.42;-9.1;7.1;5.5
0.42;-0.82;0.43;3.8;5.0;2.9
0.41;-0.88;0.45;50.2;13.9;-0.5
0.25;-0.78;0.58;118.0;-90.4;44.8
0.60;-0.63;0.67;102.3;-52.5;7.4
0.50;-0.43;0.72;63.9;-12.1;-18.6
0.62;-0.33;0.76;62.1;-21.4;-14.9
0.62;-0.20;0.78;55.8;-16.1;-6.6
0.65;-0.10;0.81;47.5;-6.5;-4.4
0.64;-0.02;0.81;20.4;-6.9;3.8
0.66;-0.03;0.79;-4.6;0.2;9.0
