0.59;-0.06;0.85;-5.3;2.8;-0.5
0.58;-0.03;0.84;-13.4;3.8;-4.2
0.54;0.00;0.83;-73.3;-3.5;-17.1
0.52;-0.28;0.79;-145.9;9.6;12.7
0.54;-0.58;0.65;-100.4;33.0;-17.0
0.67;-0.57;0.53;-88.0;32.0;-23.0
0.57;-0.71;0.49;-63.5;23.6;6.2
0.59;-0.80;0.44;-51.9;21.6;20.0
0.46;-0.86;0.40;-28.0;20.8;13.9
0.48;-0.84;0.38;-5.2;6.6;1.8
0.46;-0.83;0.40;2.0;-1.9;-1.4
0.60;-0.88;0.41;40.8;14.9;2.8
0.42;-0.76;0.51;80.4;5.9;10.8
0.42;-0.64;0.62;109.6;-61.7;37.5
0.50;-0.62;0.71;62.4;-34.1;14.2
0.48;-0.52;0.73;106.5;-25.9;-14.6
0.58;-0.25;0.77;94.3;-10.2;-7.1
0.59;-0.03;0.87;49.2;5.9;-5.9
0.59;-0.06;0.84;13.0;5.7;-11.8
0.58;-0.01;0.85;0.9;7.8;-2.3
