0.67;-0.02;0.79;-4.8;2.7;-0.7
0.67;-0.04;0.80;-3.8;2.1;0.0
0.67;-0.02;0.78;-2.3;1.1;-0.3
0.66;-0.02;0.79;-5.5;1.8;0.4
0.69;0.00;0.81;-70.8;9.1;-4.6
0.65;-0.13;0.73;-108.3;1.8;-3.1
0.73;-0.29;0.57;-180.1;-29.0;17.8
0.83;-0.66;0.49;-176.7;61.8;-2.6
0.58;-0.76;0.38;-63.7;8.5;39.1
0.64;-0.76;0.39;-26.6;18.2;20.0
0.59;-0.77;0.39;-22.3;20.8;9.5
0.57;-0.77;0.36;-3.7;-3.3;-1.0
0.56;-0.77;0.37;5.3;-2.9;-1.8
0.68;-0.80;0.38;61.9;22.6;-2.8
0.43;-0.72;0.52;111.3;-25.5;30.9
0.59;-0.60;0.62;116.9;-30.9;34.1
0.65;-0.41;0.71;108.7;-17.9;-19.0
0.66;-0.26;0.74;80.7;-10.6;-10.5
0.60;-0.12;0.82;49.1;-19.7;4.1
0.69;-0.06;0.78;29.4;-20.3;10.9
