0.69;0.03;0.75;-81.0;2.1;-23.8
0.62;-0.12;0.75;-109.0;20.6;0.6
0.70;-0.31;0.61;-169.0;-5.6;7.4
0.69;-0.60;0.55;-132.5;54.1;5.0
0.46;-0.72;0.49;-72.2;30.8;30.5
0.46;-0.78;0.46;-22.0;-9.7;15.4
0.54;-0.77;0.43;-12.7;-11.5;1.2
0.53;-0.78;0.40;-4.5;-13.0;-1.1
0.54;-0.77;0.39;10.1;-13.6;-3.2
0.56;-0.78;0.47;57.5;18.0;7.2
0.44;-0.69;0.53;118.5;-53.4;30.3
0.55;-0.57;0.66;150.7;-68.3;1.6
0.63;-0.18;0.71;150.6;-56.9;-42.2
0.79;0.02;0.71;80.7;-26.8;-6.1
0.75;0.10;0.72;24.2;-5.1;7.5
0.76;0.07;0.71;3.1;-6.1;4.1
0.75;0.07;0.72;-3.7;1.4;2.8
0.78;0.06;0.72;-7.8;-1.9;1.3
0.76;0.03;0.71;-3.6;1.6;0.5
0.76;0.05;0.72;-8.6;3.9;-3.2
