0.62;0.06;0.82;-4.5;1.1;0.9
0.62;0.07;0.83;-5.0;1.1;1.4
0.63;0.07;0.83;-3.6;0.8;1.2
0.61;0.09;0.82;-4.6;2.1;1.5
0.62;0.08;0.83;-2.9;1.0;-0.0
0.60;0.08;0.83;-3.0;0.8;-0.1
0.62;0.09;0.83;-7.1;0.9;-1.7
0.60;0.09;0.83;-31.8;-3.7;-6.1
0.63;0.07;0.84;-74.2;4.5;-9.0
0.65;-0.06;0.77;-96.7;-19.4;-0.3
0.70;-0.22;0.65;-152.0;-29.1;3.0
0.77;-0.49;0.59;-109.0;30.3;-4.7
0.57;-0.62;0.54;-83.8;36.7;47.0
0.55;-0.76;0.47;-48.5;13.1;31.9
0.51;-0.81;0.44;-23.7;7.7;10.3
0.51;-0.77;0.40;-8.2;8.4;0.4
0.52;-0.79;0.43;1.8;-1.1;-1.5
0.58;-0.79;0.43;33.8;12.5;-8.1
0.43;-0.85;0.56;108.6;-12.2;55.3
0.47;-0.69;0.69;154.9;-15.6;23.8
