0.72;-0.63;0.54;-117.4;51.2;-8.9
0.56;-0.77;0.45;-104.4;78.7;81.7
0.25;-0.78;0.37;-53.1;48.2;40.2
0.29;-0.96;0.31;-18.2;-1.4;5.0
0.32;-0.91;0.30;15.8;-2.8;-6.0
0.27;-0.97;0.36;67.0;-2.9;-16.8
0.21;-0.85;0.50;144.7;-116.2;4.1
0.64;-0.57;0.66;172.3;-62.0;-7.7
0.54;-0.27;0.74;114.1;-32.9;-23.5
0.49;-0.08;0.88;86.7;-5.4;-1.0
0.67;0.01;0.81;27.2;-13.8;11.6
0.66;0.02;0.79;2.0;-3.1;-3.0
0.68;-0.03;0.79;-5.7;-5.1;-3.8
0.68;-0.01;0.78;-8.2;2.9;-1.9
0.69;-0.00;0.78;-7.8;-0.4;0.7
0.69;0.01;0.79;-7.2;5.1;-0.8
0.69;-0.02;0.78;-2.4;0.5;-0.7
0.69;-0.01;0.78;-4.1;1.8;-1.2
0.67;0.00;0.77;-6.1;1.4;1.2
0.68;-0.01;0.78;-5.9;2.3;2.6
