0.64;0.06;0.81;-4.4;0.6;1.6
0.64;0.06;0.82;-5.3;1.3;-1.3
0.66;0.03;0.82;-2.8;1.6;-2.0
0.64;0.05;0.81;-4.8;1.2;-0.6
0.65;0.05;0.82;-5.5;3.7;-0.8
0.64;0.05;0.81;-3.3;1.4;-1.4
0.64;0.06;0.82;-4.7;3.2;-0.2
0.64;0.05;0.82;-4.5;2.0;0.7
0.63;0.04;0.82;-3.2;0.5;1.0
0.64;0.05;0.81;-9.1;-1.1;-5.1
0.65;-0.01;0.81;-18.4;4.6;-16.1
0.65;0.02;0.83;-17.7;1.5;-8.3
0.65;0.02;0.81;-86.5;0.2;0.9
0.55;-0.09;0.72;-216.8;12.2;23.5
0.74;-0.61;0.54;-131.9;44.9;-14.5
0.68;-0.72;0.48;-71.7;33.7;26.7
0.53;-0.74;0.45;-35.3;12.8;20.2
0.58;-0.77;0.44;-5.3;4.4;-0.8
0.61;-0.81;0.45;27.8;10.2;6.1
0.45;-0.79;0.56;126.8;-0.7;39.4
