0.74;-0.06;0.72;-3.4;3.5;0.8
0.73;-0.06;0.73;-4.1;1.8;0.4
0.73;-0.05;0.74;-5.1;1.7;0.6
0.78;0.11;0.76;-61.0;20.5;-5.3
0.66;0.01;0.68;-204.4;62.8;20.0
0.58;-0.63;0.54;-204.8;25.3;-47.5
0.59;-0.74;0.44;-94.6;32.5;24.7
0.36;-0.88;0.32;-77.0;3.3;59.1
0.46;-0.97;0.24;-29.0;-1.6;13.2
0.40;-0.93;0.23;-3.7;-2.7;2.3
0.40;-0.92;0.25;10.4;-1.3;-2.2
0.40;-0.94;0.33;74.8;20.1;-6.0
0.36;-0.72;0.45;161.2;-106.5;37.5
0.53;-0.60;0.58;179.8;-97.4;-39.2
0.66;-0.36;0.69;90.4;-42.5;-15.8
0.71;-0.21;0.72;44.4;-12.1;-4.4
0.72;-0.13;0.72;19.6;-1.6;-15.1
0.72;-0.08;0.74;0.9;3.9;-19.5
0.73;-0.07;0.75;-4.3;12.7;-13.0
0.71;-0.09;0.75;-4.6;6.7;-0.6
