0.70;-0.02;0.75;-11.2;1.1;-1.0
0.73;-0.04;0.76;-9.8;1.5;-0.2
0.73;-0.00;0.75;-27.6;5.3;-14.5
0.72;-0.05;0.72;-76.8;-2.5;-15.6
0.71;-0.22;0.68;-116.3;-7.5;8.9
0.70;-0.30;0.56;-159.0;-31.6;11.0
0.83;-0.53;0.50;-148.9;54.7;5.8
0.59;-0.71;0.45;-73.5;28.7;27.2
0.59;-0.76;0.43;-34.3;13.4;12.6
0.56;-0.75;0.39;-10.1;0.7;1.4
0.60;-0.71;0.39;-4.6;-7.0;-3.8
0.62;-0.72;0.36;-1.3;-6.6;-2.9
0.66;-0.71;0.38;15.0;-4.0;2.1
0.60;-0.70;0.49;66.2;46.1;39.2
0.53;-0.64;0.56;73.8;4.9;66.9
0.49;-0.67;0.74;107.1;-3.9;31.6
0.39;-0.31;0.79;120.5;-12.6;-29.7
0.43;-0.15;0.92;75.0;-22.0;-13.0
0.51;-0.02;0.88;49.0;-15.5;1.5
0.53;0.04;0.89;27.1;-10.2;1.1
