0.69;-0.01;0.78;-4.9;1.6;1.1
0.69;-0.02;0.78;-3.1;2.3;0.4
0.68;-0.02;0.78;-3.1;2.1;1.0
0.69;-0.02;0.78;-3.5;0.8;1.4
0.69;-0.02;0.78;-3.5;2.1;2.2
0.69;-0.01;0.79;-6.9;0.6;-0.2
0.69;-0.03;0.78;-56.9;17.4;-0.2
0.62;-0.13;0.77;-75.9;3.2;-1.3
0.64;-0.21;0.76;-93.1;7.2;16.8
0.64;-0.47;0.60;-155.0;-0.7;-11.0
0.69;-0.68;0.53;-103.5;38.6;-8.1
0.56;-0.75;0.46;-67.9;28.1;30.6
0.51;-0.73;0.43;-46.1;9.2;25.7
0.48;-0.82;0.38;-31.8;15.0;36.9
0.46;-0.83;0.37;-3.9;9.1;10.1
0.43;-0.84;0.39;14.2;-4.1;0.8
0.32;-0.86;0.47;67.4;-17.2;14.2
0.48;-0.66;0.56;108.7;-57.0;38.0
0.52;-0.48;0.67;123.2;-29.7;-15.2
0.50;-0.28;0.77;103.7;-44.7;-21.2
