0.70;-0.08;0.76;-3.6;1.1;1.6
0.69;-0.06;0.77;-5.0;1.8;0.4
0.69;-0.07;0.77;-6.4;2.0;0.5
0.71;-0.06;0.77;-110.2;28.1;15.2
0.55;-0.14;0.64;-228.9;47.8;13.5
0.63;-0.79;0.49;-132.8;64.4;-22.1
0.53;-0.80;0.37;-91.9;41.9;35.2
0.41;-0.89;0.29;-69.0;22.6;49.6
0.35;-1.01;0.17;-24.5;10.8;7.7
0.32;-0.96;0.17;4.9;14.3;4.2
0.39;-1.00;0.21;49.7;5.9;-8.2
0.21;-1.04;0.39;162.3;-32.3;2.4
0.48;-0.67;0.57;162.8;-81.6;37.7
0.58;-0.36;0.71;139.8;-29.7;-25.8
0.54;-0.21;0.80;57.6;-25.6;2.4
0.61;-0.17;0.83;22.9;-11.2;3.7
0.64;-0.17;0.82;7.4;-3.2;-2.9
0.64;-0.14;0.81;4.8;-1.1;-2.2
0.64;-0.12;0.80;-4.9;3.1;-2.9
0.63;-0.16;0.81;-3.1;4.2;-3.1
