0.62;-0.25;0.73;-95.4;3.5;-5.7
0.62;-0.57;0.58;-148.0;3.2;-6.0
0.65;-0.68;0.47;-137.2;80.9;7.8
0.30;-0.88;0.36;-90.6;49.0;61.3
0.24;-0.94;0.23;-88.9;-1.0;48.3
0.18;-1.04;0.12;0.5;10.4;-5.1
0.29;-1.01;0.17;10.0;-7.0;-7.7
0.25;-1.02;0.22;39.1;-7.2;-16.1
0.17;-1.02;0.35;136.7;-55.4;-43.3
0.55;-0.60;0.47;130.6;-74.3;-63.0
0.67;-0.46;0.60;138.9;-86.2;-15.8
0.74;-0.32;0.63;70.7;-27.4;2.0
0.77;-0.25;0.67;58.1;-9.8;-13.0
0.75;-0.15;0.68;60.7;3.2;-15.9
0.73;-0.00;0.69;44.3;-4.1;5.3
0.79;0.03;0.69;7.0;0.1;4.1
0.76;0.00;0.71;-5.1;7.1;1.4
0.77;-0.01;0.71;-6.4;3.7;0.9
0.75;-0.01;0.71;-8.6;5.5;0.1
0.76;-0.05;0.72;-7.6;2.6;-0.7
