0.81;-0.65;0.44;-166.8;63.6;2.2
0.45;-0.79;0.37;-106.3;59.7;66.8
0.32;-0.90;0.27;-83.7;4.2;57.9
0.29;-0.98;0.14;-35.2;15.2;18.9
0.27;-0.99;0.12;-3.4;9.1;-0.4
0.30;-0.97;0.15;6.9;4.8;-4.3
0.31;-0.97;0.17;15.7;6.6;-7.3
0.34;-1.00;0.24;64.3;5.3;-18.1
0.31;-0.85;0.38;126.0;-40.6;-23.8
0.59;-0.61;0.56;118.2;-47.7;10.1
0.54;-0.52;0.67;92.5;-10.4;-16.5
0.58;-0.45;0.74;67.6;-2.8;-31.0
0.59;-0.33;0.78;75.8;-30.8;-1.4
0.53;-0.20;0.76;76.1;-69.0;10.4
0.76;-0.05;0.74;43.5;-48.3;10.6
0.81;0.00;0.69;14.0;-5.8;2.5
0.78;-0.01;0.69;2.6;6.2;-1.2
0.77;-0.02;0.69;-6.2;3.7;-2.0
0.75;-0.01;0.70;-11.1;3.8;0.0
0.78;-0.03;0.71;-6.8;3.1;1.4
