0.76;0.01;0.70;-7.2;1.5;-3.3
0.81;0.03;0.71;-38.0;2.0;-5.7
0.86;0.08;0.68;-102.8;41.1;-39.4
0.61;-0.16;0.69;-195.4;74.4;30.4
0.57;-0.63;0.64;-138.4;38.6;-20.0
0.58;-0.63;0.57;-92.9;18.6;18.8
0.51;-0.73;0.50;-49.0;19.5;28.7
0.48;-0.82;0.46;-23.9;20.3;14.8
0.44;-0.80;0.44;-3.8;2.9;0.1
0.43;-0.79;0.47;11.3;-5.4;-1.5
0.36;-0.85;0.56;63.2;0.2;8.7
0.44;-0.66;0.56;131.5;-89.7;51.1
0.53;-0.43;0.74;141.5;-26.2;-18.7
0.54;-0.24;0.78;94.1;-60.1;-6.9
0.63;-0.10;0.81;58.5;-28.4;2.2
0.65;-0.04;0.78;39.5;-29.2;14.4
0.74;0.00;0.75;14.2;-3.3;-3.7
0.68;0.02;0.77;-3.2;8.5;0.4
0.68;-0.01;0.77;-6.5;3.1;1.7
0.69;-0.02;0.76;-6.8;0.4;6.8
