0.59;0.01;0.86;-3.8;1.6;1.1
0.59;0.02;0.86;-3.5;0.8;0.4
0.59;0.02;0.84;-3.6;0.2;-0.2
0.44;-0.02;0.81;2.3;-58.1;21.5
0.71;-0.13;0.27;-3.4;-250.1;92.7
1.34;-0.11;0.08;30.7;-122.7;25.8
1.10;-0.17;-0.11;4.0;-19.5;-1.4
0.97;-0.22;-0.08;-0.3;-7.1;3.9
1.02;-0.19;-0.11;-1.9;-0.8;-0.5
1.01;-0.18;-0.11;-4.2;3.3;-0.4
1.04;-0.22;-0.11;-9.0;27.4;-6.8
1.03;-0.18;0.04;-24.1;113.2;-37.7
0.99;-0.09;0.27;1.7;142.9;-42.1
0.86;-0.03;0.54;-17.1;142.2;-37.1
0.71;0.00;0.76;-26.4;110.2;-35.5
0.51;0.02;0.87;-17.4;61.8;-18.1
0.39;-0.01;0.90;-8.4;23.7;-4.4
0.46;-0.01;0.91;-0.4;-14.1;4.6
0.57;0.02;0.90;-0.1;-8.3;2.6
0.56;0.03;0.88;-2.3;2.1;-1.4
