0.65;0.02;0.82;-4.8;1.5;0.5
0.64;0.01;0.82;-4.7;0.4;0.7
0.64;0.02;0.80;-3.3;-2.0;1.6
0.37;-0.07;0.78;15.7;-96.5;35.5
0.91;-0.08;0.20;-28.1;-250.1;47.0
1.22;-0.07;0.04;21.9;-92.0;15.8
1.02;-0.14;-0.07;8.1;-55.2;-6.6
1.08;-0.11;-0.16;6.7;-17.5;0.4
0.99;-0.14;-0.17;0.5;-0.8;4.7
1.02;-0.15;-0.17;-3.9;1.4;3.5
1.02;-0.13;-0.17;-2.3;7.0;-0.7
1.06;-0.09;-0.13;-6.2;20.3;-2.5
1.06;-0.11;-0.08;-32.0;121.0;-10.6
1.14;-0.09;0.10;-17.1;102.9;-42.3
0.92;-0.03;0.34;-8.2;126.2;-19.6
0.83;0.01;0.53;-4.6;72.8;-10.9
0.77;0.03;0.67;-11.8;62.8;-0.6
0.69;0.00;0.74;-11.4;43.3;-1.9
0.63;0.01;0.79;-10.1;18.7;5.6
0.62;0.01;0.81;-5.6;7.0;0.3
