0.79;-0.03;0.68;-3.6;-0.1;0.5
0.80;-0.02;0.69;-3.9;3.8;0.0
0.77;-0.02;0.67;-4.2;2.9;0.6
0.79;-0.03;0.68;-5.3;0.4;1.0
0.77;-0.04;0.69;-4.0;0.3;1.2
0.78;-0.02;0.68;-4.1;-1.5;1.0
0.78;-0.04;0.67;-6.2;-3.0;3.0
0.74;-0.06;0.62;-14.6;-53.6;19.2
0.85;-0.11;0.39;-28.4;-140.9;29.0
1.07;-0.28;0.18;-8.8;-116.0;35.6
1.03;-0.24;0.03;8.4;-59.6;2.9
0.98;-0.13;-0.02;-2.7;-49.3;-20.1
1.07;-0.19;-0.15;-11.5;-22.0;-14.6
1.01;-0.24;-0.16;-3.8;-2.2;-3.1
1.01;-0.19;-0.17;-0.3;-2.2;-0.9
0.99;-0.19;-0.17;-2.7;1.8;-0.1
1.01;-0.22;-0.17;-0.9;3.4;-0.4
1.08;-0.26;-0.14;4.7;38.2;10.1
1.04;-0.17;-0.01;-24.8;108.5;-32.3
0.98;-0.17;0.18;8.2;89.5;-15.4
