0.51;0.01;0.89;-3.1;-0.7;0.8
0.52;0.01;0.89;-4.1;-0.0;-0.2
0.52;0.01;0.90;-4.2;7.3;-0.3
0.43;-0.01;0.90;0.9;-22.5;15.0
0.59;0.02;0.69;9.3;-173.9;40.3
1.02;-0.10;0.32;-7.7;-221.7;46.8
1.02;-0.14;0.12;26.5;-102.8;24.4
1.17;-0.12;-0.01;22.2;-46.2;-2.9
1.04;-0.11;-0.09;-2.3;-6.3;-10.4
1.02;-0.15;-0.09;-4.3;-1.5;-1.5
1.04;-0.16;-0.10;-4.2;0.5;-0.9
1.03;-0.14;-0.08;-4.4;8.6;-2.2
1.20;-0.05;-0.00;-36.9;91.9;-55.2
1.14;-0.01;0.17;-18.3;176.1;-48.4
0.92;0.08;0.48;-23.2;127.3;-37.4
0.73;0.05;0.67;-29.9;117.9;-18.6
0.51;0.02;0.83;-29.3;75.0;-17.4
0.45;-0.01;0.90;-11.0;29.7;-8.3
0.51;0.05;0.91;2.2;-2.2;-3.6
0.54;0.06;0.90;-3.7;1.5;0.9
