0.51;0.05;0.90;-3.7;3.0;0.0
0.52;0.05;0.90;-4.8;2.4;-0.3
0.48;0.03;0.90;-4.2;0.3;-0.0
0.51;0.04;0.81;9.4;-122.3;34.0
0.78;-0.01;0.34;-1.3;-250.1;72.6
1.21;-0.12;0.18;26.4;-100.2;51.2
1.05;-0.13;0.02;13.2;-67.0;-0.1
1.07;-0.06;-0.10;-11.1;-29.5;-25.3
1.06;-0.06;-0.14;-0.4;-7.3;-0.6
1.03;-0.06;-0.12;0.4;2.0;-0.7
1.16;-0.02;-0.10;-3.0;30.2;-0.3
1.14;-0.06;0.05;-15.9;194.9;-18.0
0.79;0.02;0.48;-12.2;184.9;-20.5
0.69;-0.00;0.75;-11.6;101.6;-22.1
0.64;0.06;0.87;-11.5;71.7;-22.6
0.36;0.06;0.93;-16.0;55.8;-13.6
0.34;0.04;0.95;-10.2;14.6;-2.5
0.39;0.03;0.95;-3.6;-11.1;1.2
0.47;0.03;0.91;0.7;-30.1;8.3
0.57;0.06;0.92;0.6;-7.8;1.1
