0.59;-0.07;0.85;-2.9;0.6;0.7
0.59;-0.07;0.85;-3.7;2.0;0.4
0.58;-0.07;0.85;-3.2;-0.2;1.0
0.58;-0.06;0.86;-4.9;-3.8;0.3
0.58;-0.06;0.83;-4.9;-5.6;1.4
0.57;-0.06;0.82;-0.8;-24.5;0.7
0.69;-0.10;0.51;11.7;-211.4;27.3
1.30;-0.12;0.14;-5.4;-211.6;38.6
1.07;-0.22;-0.15;4.3;-95.2;-1.2
1.02;-0.20;-0.16;1.0;-14.5;0.6
0.97;-0.17;-0.18;-0.0;-6.7;-4.2
1.00;-0.19;-0.20;0.7;-0.9;5.3
0.98;-0.21;-0.22;-4.0;6.5;-0.3
1.02;-0.19;-0.18;1.9;15.8;5.1
0.99;-0.15;-0.18;3.3;-2.8;-11.8
1.07;-0.17;-0.16;-3.8;21.6;-8.5
1.13;-0.15;-0.02;-30.9;159.1;-25.9
0.87;-0.12;0.32;-11.1;162.0;-27.2
0.81;-0.04;0.59;-4.7;77.2;-9.9
0.74;-0.04;0.71;-12.1;44.7;7.0
