0.86;-0.07;0.59;-3.9;3.9;-0.2
0.85;-0.07;0.59;-4.3;1.9;0.7
0.85;-0.06;0.59;-4.6;3.4;0.6
0.84;-0.07;0.60;-4.3;2.7;0.3
0.84;-0.07;0.59;-4.4;-2.3;0.9
0.65;-0.09;0.37;-41.2;-172.5;69.1
1.20;-0.41;0.10;3.8;-137.5;23.0
1.08;-0.29;-0.14;2.3;-40.9;0.5
0.95;-0.20;-0.12;0.5;-33.5;-17.7
1.05;-0.21;-0.21;4.8;-18.3;-4.5
1.01;-0.23;-0.19;0.6;-4.6;4.5
1.01;-0.20;-0.21;-0.1;-1.9;0.5
0.99;-0.22;-0.22;-2.9;1.5;0.3
1.03;-0.22;-0.20;-4.3;10.0;1.1
1.06;-0.17;-0.14;-11.0;105.1;-0.5
1.01;-0.19;0.06;-18.8;73.0;30.5
1.06;-0.32;0.19;3.1;92.6;-30.4
0.96;-0.20;0.35;33.2;97.1;-34.8
0.82;-0.06;0.50;6.8;63.4;-27.6
0.81;-0.05;0.60;-7.2;37.3;-13.3
