0.89;-0.02;0.55;-5.8;3.5;0.7
0.89;-0.03;0.55;-4.7;3.8;0.3
0.86;-0.03;0.55;-5.8;2.2;0.3
0.89;-0.04;0.55;-6.5;0.6;-0.3
0.85;-0.01;0.52;-13.5;-25.1;11.6
0.96;-0.12;0.20;-32.0;-207.6;44.0
1.09;-0.17;0.01;11.7;-89.7;-9.5
1.05;-0.16;-0.10;3.4;-53.2;-26.5
1.06;-0.12;-0.17;12.4;-14.1;-4.0
1.02;-0.13;-0.19;1.9;-3.8;-0.2
1.01;-0.15;-0.20;1.2;1.8;4.7
1.01;-0.13;-0.19;-3.2;6.7;3.8
1.03;-0.15;-0.15;-5.3;27.2;3.0
1.03;-0.19;-0.01;15.1;86.8;-24.6
1.16;-0.01;0.14;11.9;106.8;-36.9
1.04;0.04;0.35;-12.3;85.9;-27.2
0.94;0.04;0.49;-19.4;89.2;-28.6
0.78;0.04;0.61;-19.4;74.8;-19.4
0.69;0.04;0.69;-11.9;39.2;-9.9
0.64;0.04;0.75;-8.4;7.0;-1.3
