0.57;-0.06;0.62;37.2;-169.8;50.0
1.27;-0.08;0.21;19.0;-234.0;51.5
1.07;-0.10;0.08;16.9;-64.7;0.1
1.07;-0.13;-0.06;2.0;-61.3;-9.4
1.07;-0.12;-0.15;-7.1;-28.0;-8.5
1.06;-0.16;-0.19;-4.0;4.3;5.2
1.00;-0.11;-0.16;-3.9;4.9;-1.3
1.03;-0.10;-0.19;-4.6;0.3;-2.5
1.05;-0.08;-0.15;-11.6;20.3;-10.3
1.14;-0.09;-0.04;-32.5;142.4;-35.2
1.01;0.04;0.26;-32.5;197.9;-38.6
0.69;-0.00;0.60;-34.2;129.6;-2.0
0.60;-0.03;0.75;-11.2;32.4;-1.1
0.63;0.00;0.79;-7.7;15.8;-4.5
0.63;-0.04;0.78;-1.6;-13.5;0.8
0.67;0.02;0.77;0.7;-15.2;2.7
0.71;0.03;0.76;-4.5;-5.9;3.0
0.72;0.00;0.75;-7.1;-8.0;2.1
0.71;-0.00;0.74;-3.5;-3.7;1.6
0.74;0.01;0.74;-2.8;-0.5;2.0
