0.56;0.03;0.89;-3.4;0.2;0.1
0.55;0.02;0.88;-4.4;1.3;0.6
0.33;-0.02;0.89;-2.0;-19.8;12.7
0.87;-0.04;0.16;21.8;-250.1;99.4
1.21;-0.13;0.09;17.1;-100.2;26.4
1.07;-0.15;-0.04;4.7;-25.0;7.1
1.04;-0.20;-0.07;1.5;-20.0;4.6
1.01;-0.19;-0.12;2.3;-1.0;10.1
1.02;-0.21;-0.12;-1.3;0.8;0.5
1.02;-0.23;-0.13;-3.8;3.7;-2.1
1.02;-0.20;-0.10;-23.2;40.4;-25.7
1.08;-0.19;0.03;-14.1;139.4;-34.1
0.85;-0.12;0.29;-17.1;174.0;-48.6
0.82;-0.03;0.63;-20.6;125.1;-40.9
0.60;-0.03;0.78;-16.5;72.2;-19.6
0.56;0.01;0.87;-10.4;46.0;-13.1
0.46;0.01;0.91;-12.6;28.3;-6.4
0.41;0.02;0.92;-8.4;12.3;-2.3
0.45;0.01;0.92;-4.2;-3.7;2.1
0.48;0.00;0.92;-4.2;-7.8;1.4
