0.54;-0.04;0.83;-3.5;-31.0;6.9
0.66;-0.04;0.81;-5.0;-1.6;1.3
0.61;-0.08;0.80;0.0;-7.3;2.5
0.94;0.01;0.23;14.0;-250.1;26.4
1.29;-0.09;0.01;10.1;-158.7;18.5
1.20;-0.16;-0.16;-1.2;-32.3;-3.4
0.98;-0.16;-0.13;-3.1;-7.8;-3.9
1.02;-0.16;-0.19;-4.0;3.2;-3.0
1.07;-0.14;-0.14;-5.2;26.9;-3.9
1.15;-0.13;0.00;-24.1;150.7;-39.1
0.85;-0.05;0.29;-28.0;171.7;-42.3
0.73;-0.02;0.60;-26.7;94.8;-20.3
0.74;0.01;0.76;-19.3;87.0;-24.7
0.62;0.07;0.83;-7.2;53.7;-26.3
0.59;0.07;0.87;-3.1;1.1;-7.2
0.63;0.04;0.85;-3.9;-12.1;4.9
0.73;0.07;0.83;-3.3;6.1;9.2
0.63;0.05;0.84;-9.1;6.9;2.7
0.62;0.00;0.83;-4.7;-0.8;-0.0
0.68;0.00;0.83;-1.7;-5.4;4.3
