0.83;-0.06;0.62;-3.9;2.6;0.5
0.88;-0.04;0.62;-3.4;4.3;0.2
0.82;-0.06;0.61;-5.1;4.0;-0.4
0.66;-0.07;0.54;-14.6;-91.3;35.8
0.95;-0.22;0.20;-77.5;-181.0;37.3
1.03;-0.31;0.00;8.0;-81.8;2.7
1.03;-0.18;-0.09;14.8;-56.6;-22.7
1.10;-0.16;-0.20;8.8;-21.2;-15.4
0.96;-0.19;-0.20;-6.6;3.5;2.7
1.01;-0.22;-0.21;-2.8;0.2;-1.2
0.97;-0.19;-0.20;-3.8;0.5;-1.8
1.01;-0.20;-0.22;-2.9;-0.3;-0.9
1.01;-0.18;-0.21;-4.3;2.0;-2.8
1.04;-0.18;-0.19;-5.8;14.4;-5.0
1.15;-0.18;-0.12;-13.1;115.7;1.0
1.00;-0.19;0.16;8.4;121.0;-1.1
0.92;-0.13;0.38;4.5;107.5;-22.0
0.81;-0.05;0.56;-7.1;77.5;-20.8
0.78;-0.04;0.67;-3.3;49.1;-18.5
0.70;-0.01;0.72;-2.9;35.5;-8.8
