0.63;0.03;0.83;-3.8;1.9;-0.1
0.63;0.02;0.84;-3.6;-0.2;0.4
0.61;0.03;0.82;-3.7;-0.3;0.8
0.48;-0.00;0.82;-0.2;-39.1;17.4
0.63;-0.05;0.59;-4.2;-150.3;46.4
1.12;-0.16;0.20;1.8;-223.1;59.2
1.06;-0.16;0.03;12.7;-78.8;10.3
1.06;-0.17;-0.07;2.4;-37.5;-3.3
1.00;-0.20;-0.10;-4.4;-7.4;1.5
1.03;-0.20;-0.11;-3.0;0.5;0.9
1.00;-0.19;-0.13;-2.7;3.1;1.3
1.05;-0.18;-0.14;-8.2;6.8;0.8
1.04;-0.17;-0.07;-15.8;35.1;-2.7
1.01;-0.21;-0.01;-22.0;118.2;-30.3
0.96;-0.16;0.20;1.1;141.7;-36.0
0.73;-0.09;0.47;-10.5;121.7;-26.2
0.73;-0.05;0.69;-15.8;94.3;-21.0
0.58;-0.03;0.81;-11.0;44.5;-12.6
0.55;-0.00;0.87;-6.7;19.5;-6.8
0.47;0.01;0.87;-7.1;4.5;3.9
