0.74;-0.01;0.72;-4.3;1.9;0.4
0.74;0.00;0.73;-4.5;2.7;-0.2
0.72;-0.01;0.72;-4.3;1.2;1.0
0.72;0.01;0.73;-4.7;-8.2;4.0
0.71;-0.09;0.19;-9.5;-250.1;90.1
1.23;-0.19;-0.03;36.7;-138.7;14.9
1.14;-0.16;-0.21;6.2;-30.2;-0.5
0.98;-0.17;-0.21;0.1;-11.9;3.6
1.02;-0.15;-0.26;-4.9;1.9;2.7
0.96;-0.19;-0.24;-6.2;-1.4;0.8
0.99;-0.14;-0.23;-6.6;3.9;-2.7
1.03;-0.14;-0.23;-14.9;11.5;-4.6
0.94;-0.20;-0.22;-41.1;5.5;5.0
1.10;-0.17;-0.10;-9.8;126.0;-36.4
1.04;-0.05;0.13;6.9;183.9;-28.0
0.90;0.01;0.47;-5.9;121.1;-19.0
0.72;0.04;0.66;-6.6;112.3;-28.0
0.53;0.03;0.80;-19.4;53.2;-5.5
0.48;-0.01;0.83;-12.6;8.2;8.7
0.63;-0.01;0.84;0.8;-16.6;7.6
