0.68;-0.20;0.76;-4.1;1.5;0.3
0.68;-0.20;0.76;-3.1;1.2;-0.0
0.68;-0.21;0.75;-2.0;0.9;0.5
0.63;-0.27;0.72;69.8;-7.1;0.7
0.57;-0.05;0.59;249.8;-39.2;-59.4
0.73;0.82;0.55;116.5;27.1;-32.8
0.70;0.59;0.54;46.2;0.9;-4.3
0.60;0.71;0.46;25.6;2.0;-3.8
0.66;0.68;0.45;-0.3;-3.0;0.7
0.64;0.70;0.43;-5.9;2.1;1.2
0.66;0.69;0.45;-27.1;4.6;-2.3
0.61;0.63;0.53;-170.3;-14.8;-16.5
0.63;0.44;0.67;-140.9;-4.0;21.8
0.67;0.18;0.74;-122.8;-4.3;13.6
0.66;-0.03;0.76;-92.0;-11.4;41.6
0.67;-0.26;0.75;-52.2;-4.5;15.6
0.68;-0.30;0.73;-23.1;-2.8;4.4
0.68;-0.27;0.72;-8.8;-0.4;1.9
0.71;-0.26;0.72;-6.1;1.3;0.5
0.71;-0.25;0.73;-2.7;0.3;-1.1
