0.65;-0.25;0.76;15.0;-2.0;-3.6
0.65;-0.16;0.79;40.8;-3.8;7.9
0.66;-0.14;0.78;108.2;-1.0;9.6
0.66;0.09;0.80;109.9;-0.3;-25.6
0.65;0.29;0.73;102.1;-15.4;2.2
0.70;0.45;0.62;95.1;-10.9;16.7
0.72;0.56;0.56;47.5;9.3;11.3
0.69;0.52;0.56;6.7;15.7;4.6
0.72;0.53;0.55;8.9;1.5;0.7
0.67;0.57;0.55;1.3;1.0;-3.1
0.70;0.57;0.55;-13.3;3.4;-0.1
0.67;0.58;0.61;-119.5;-6.5;-4.7
0.67;0.38;0.69;-144.0;-3.8;9.9
0.70;0.14;0.76;-95.8;3.4;-7.8
0.71;0.04;0.76;-89.2;19.8;5.1
0.63;-0.15;0.78;-65.7;8.7;7.6
0.64;-0.24;0.77;-46.3;5.0;5.4
0.65;-0.28;0.76;-31.4;-1.3;6.8
0.66;-0.31;0.75;-10.5;0.5;1.6
0.65;-0.31;0.74;-1.0;3.2;-0.7
