0.73;-0.25;0.70;-2.8;2.0;0.9
0.71;-0.30;0.71;41.6;2.4;0.6
0.63;-0.20;0.76;85.6;8.3;-11.2
0.66;0.07;0.68;153.4;-27.4;-49.0
0.73;0.49;0.55;136.7;-17.9;-53.1
0.69;0.61;0.52;54.2;5.5;-19.6
0.69;0.64;0.51;10.9;0.9;-0.5
0.70;0.64;0.49;0.0;0.2;2.8
0.67;0.63;0.47;-2.2;-1.8;0.7
0.69;0.64;0.47;-9.7;2.9;2.4
0.68;0.69;0.58;-84.6;8.8;-14.7
0.63;0.48;0.61;-113.0;3.4;8.2
0.67;0.30;0.71;-96.1;-2.2;15.5
0.68;0.16;0.74;-65.6;-1.1;20.5
0.68;0.02;0.75;-53.5;-3.5;29.6
0.73;-0.01;0.76;-48.2;-0.2;7.4
0.68;-0.09;0.75;-36.1;-11.0;14.5
0.76;-0.21;0.70;-40.8;-10.4;14.2
0.75;-0.24;0.69;-7.1;0.1;1.2
0.75;-0.22;0.69;-4.2;-0.5;-0.1
