0.71;-0.08;0.76;-3.4;1.2;2.2
0.69;-0.09;0.76;1.4;2.0;-1.2
0.68;-0.21;0.70;81.1;12.6;-13.7
0.65;0.14;0.64;223.5;14.7;-57.8
0.61;0.87;0.61;93.2;48.6;-35.3
0.47;0.70;0.63;35.6;28.6;-13.2
0.42;0.76;0.56;32.4;21.2;-4.8
0.41;0.79;0.53;9.2;3.5;-4.5
0.47;0.80;0.52;-13.6;-2.7;1.2
0.44;0.81;0.55;-16.0;-7.5;1.4
0.39;0.85;0.58;-80.5;-31.7;5.9
0.57;0.59;0.64;-98.2;-28.3;41.0
0.58;0.44;0.72;-92.8;-7.9;35.5
0.64;0.27;0.77;-80.6;-12.8;27.5
0.66;0.15;0.80;-57.5;-8.6;21.5
0.62;-0.02;0.81;-42.3;-24.9;14.6
0.65;-0.07;0.77;-34.3;-7.0;8.7
0.69;-0.09;0.78;-26.7;-4.0;0.3
0.68;-0.17;0.75;-21.7;-8.4;4.2
0.69;-0.18;0.75;-10.9;-4.9;-0.4
