0.61;-0.30;0.76;-2.0;0.6;2.6
0.63;-0.31;0.77;-2.6;1.6;2.9
0.62;-0.30;0.77;-2.9;1.9;-0.7
0.60;-0.31;0.78;-2.9;1.1;0.7
0.49;-0.54;0.82;122.6;-45.1;-4.4
0.94;0.11;0.45;250.1;-86.5;-3.2
0.77;0.60;0.52;88.7;13.0;-38.7
0.65;0.57;0.57;20.6;8.6;-3.5
0.70;0.58;0.58;8.9;4.9;-1.0
0.70;0.56;0.59;-5.7;4.0;-1.2
0.74;0.60;0.59;-43.7;11.7;19.8
0.60;0.49;0.69;-170.9;-12.8;-46.3
0.63;0.22;0.72;-147.0;14.7;-7.8
0.62;0.01;0.79;-117.3;18.3;28.0
0.58;-0.11;0.84;-80.6;7.4;7.1
0.55;-0.20;0.82;-58.2;2.8;-22.9
0.62;-0.22;0.81;-50.6;5.6;-47.7
0.62;-0.24;0.82;-24.9;16.7;-22.4
0.58;-0.24;0.83;-6.7;-0.2;3.1
0.59;-0.23;0.81;-2.7;-8.2;10.9
