0.73;-0.16;0.74;-3.8;1.0;0.5
0.73;-0.17;0.72;-0.1;2.0;-1.6
0.73;-0.15;0.73;2.5;2.9;-0.7
0.69;-0.22;0.71;42.6;9.0;-3.3
0.70;0.12;0.58;218.9;5.8;-109.0
0.70;0.96;0.55;113.5;57.7;-28.6
0.56;0.64;0.54;45.6;38.0;-17.3
0.44;0.82;0.53;34.1;30.4;-26.2
0.34;0.84;0.52;17.0;24.4;-7.1
0.42;0.83;0.49;-5.6;2.5;0.5
0.41;0.82;0.49;-10.8;-3.5;2.2
0.37;0.85;0.54;-41.5;-1.1;1.8
0.51;0.79;0.62;-126.0;-14.2;4.3
0.46;0.46;0.75;-127.4;-2.7;46.7
0.50;0.18;0.81;-102.9;-21.1;37.7
0.55;0.07;0.82;-59.4;-35.0;13.0
0.63;0.01;0.81;-43.3;-31.3;2.1
0.66;-0.07;0.79;-32.0;-12.1;4.9
0.69;-0.13;0.77;-24.9;-7.2;5.6
0.71;-0.15;0.75;-20.8;-2.7;6.1
