0.66;-0.08;0.79;-4.6;0.5;-0.1
0.67;-0.09;0.79;-3.7;1.6;-0.5
0.67;-0.10;0.78;-3.6;1.2;-1.2
0.65;-0.09;0.79;-3.6;1.7;-0.0
0.67;-0.13;0.75;38.7;8.3;5.5
0.67;0.05;0.76;122.8;17.3;-47.1
0.58;0.41;0.67;161.4;20.5;-68.6
0.46;0.73;0.64;95.5;65.3;-38.4
0.31;0.79;0.57;48.5;41.6;-35.5
0.26;0.87;0.53;36.1;19.8;-20.9
0.22;0.89;0.49;9.4;3.7;-11.1
0.24;0.89;0.48;3.4;10.8;-3.5
0.23;0.90;0.46;-6.2;-1.2;-0.0
0.18;0.99;0.52;-41.9;-15.2;3.8
0.32;0.75;0.58;-152.0;-7.4;21.6
0.31;0.49;0.79;-121.7;-11.1;33.0
0.37;0.30;0.89;-101.3;-24.3;29.8
0.43;0.12;0.89;-104.4;-64.5;22.5
0.59;-0.12;0.81;-64.9;-44.8;7.5
0.64;-0.21;0.78;-32.7;-18.3;5.5
