0.64;0.01;0.81;-3.7;0.8;-0.1
0.65;0.01;0.82;-3.3;1.8;1.0
0.64;0.01;0.81;-3.2;1.1;1.1
0.65;0.01;0.81;-3.1;1.5;-0.2
0.64;0.01;0.82;-3.2;1.4;-0.7
0.65;0.01;0.82;-3.8;1.2;0.9
0.65;0.01;0.82;-3.1;1.1;2.2
0.64;0.01;0.81;-3.5;1.2;-0.2
0.65;0.01;0.81;-3.8;0.9;-1.6
0.64;0.00;0.81;-3.5;1.4;0.9
0.67;-0.02;0.77;17.1;3.0;6.7
0.46;-0.13;0.50;250.1;9.8;-104.4
0.32;1.22;0.44;113.3;60.7;-118.2
0.33;0.82;0.46;20.8;17.1;-16.8
0.27;0.94;0.41;7.1;-8.6;-6.0
0.21;0.89;0.40;8.4;-1.7;-3.8
0.17;0.94;0.41;-6.5;1.7;1.0
0.31;0.99;0.46;-64.9;1.1;8.8
0.26;0.91;0.61;-146.6;-18.6;14.3
0.36;0.54;0.79;-117.9;2.0;55.8
