0.68;-0.03;0.79;-4.3;0.5;-2.4
0.68;-0.04;0.79;-3.3;1.1;-0.6
0.67;-0.03;0.79;-2.5;1.9;-0.1
0.68;-0.05;0.78;1.9;1.4;-2.6
0.69;-0.09;0.71;128.4;15.5;-41.7
0.52;0.42;0.67;161.6;23.6;-44.5
0.52;0.73;0.65;103.8;43.5;-33.8
0.38;0.78;0.58;45.2;30.1;-19.1
0.36;0.83;0.54;40.3;24.4;-21.6
0.31;0.90;0.50;16.1;10.0;-17.7
0.29;0.89;0.48;-0.5;6.4;-2.6
0.26;0.88;0.47;-7.1;1.1;-0.4
0.29;0.90;0.50;-26.3;-9.8;2.7
0.35;0.87;0.56;-89.5;-20.1;15.4
0.41;0.63;0.69;-122.3;-17.9;45.2
0.38;0.35;0.83;-88.0;2.7;43.8
0.46;0.24;0.87;-67.0;-10.8;21.8
0.50;0.15;0.89;-67.6;-20.6;21.3
0.53;-0.03;0.86;-40.0;-41.6;0.7
0.62;-0.04;0.83;1.6;1.3;7.8
