0.65;-0.31;0.76;-2.2;2.6;-1.0
0.65;-0.30;0.74;-5.9;-0.7;0.0
0.64;-0.31;0.74;-1.5;1.1;0.0
0.62;-0.44;0.76;110.1;8.5;-14.5
0.61;-0.13;0.64;214.2;-60.8;-71.3
0.73;0.49;0.58;176.8;40.7;16.9
0.74;0.65;0.53;36.3;-17.3;-14.7
0.77;0.59;0.49;0.8;-4.1;-0.7
0.76;0.54;0.48;-0.6;0.2;1.2
0.77;0.56;0.46;-1.8;3.6;2.9
0.76;0.54;0.47;-5.4;-1.6;1.1
0.81;0.61;0.51;-26.6;5.9;-0.6
0.78;0.46;0.52;-164.1;-5.0;-14.3
0.80;0.30;0.62;-124.7;-4.4;-0.4
0.71;0.15;0.70;-100.3;21.1;0.7
0.70;0.03;0.74;-106.7;23.3;6.6
0.66;-0.18;0.75;-58.4;9.7;15.8
0.66;-0.24;0.76;-23.3;3.2;14.2
0.67;-0.24;0.76;-13.8;-1.8;6.1
0.68;-0.23;0.75;-7.6;0.7;2.5
