0.69;-0.31;0.72;41.8;2.4;0.8
0.66;-0.18;0.79;19.3;1.7;-3.5
0.61;-0.23;0.77;69.0;-16.7;-35.5
0.72;0.06;0.70;154.6;-34.7;-80.9
0.85;0.53;0.57;164.3;-19.2;1.8
0.79;0.57;0.50;75.8;17.2;18.5
0.72;0.59;0.51;45.4;11.3;18.1
0.76;0.58;0.44;4.1;-1.3;0.6
0.73;0.58;0.44;-2.2;-0.3;-0.7
0.76;0.58;0.43;-6.2;3.2;0.2
0.84;0.64;0.48;-55.8;18.5;-0.4
0.80;0.48;0.57;-161.5;13.2;-18.3
0.73;0.30;0.67;-121.2;14.5;1.8
0.67;0.04;0.72;-97.5;8.5;-2.1
0.67;-0.04;0.76;-79.7;8.2;9.9
0.69;-0.20;0.78;-53.9;16.0;8.0
0.65;-0.26;0.74;-32.1;7.2;14.1
0.64;-0.32;0.76;-22.8;1.0;10.6
0.65;-0.34;0.74;-9.9;2.6;5.2
0.65;-0.34;0.73;-4.5;1.5;0.5
