0.67;-0.21;0.77;-2.5;1.4;0.3
0.66;-0.21;0.77;-3.3;1.5;0.4
0.67;-0.22;0.75;1.2;0.8;0.8
0.73;-0.13;0.76;135.5;5.0;-11.4
0.64;0.09;0.73;133.4;-9.5;-6.3
0.62;0.33;0.62;146.8;8.1;-25.0
0.56;0.77;0.55;74.2;7.1;-6.8
0.60;0.63;0.52;13.6;-2.1;6.2
0.67;0.66;0.49;0.9;0.9;2.2
0.64;0.65;0.49;0.6;2.3;1.1
0.64;0.68;0.49;-3.5;7.8;11.0
0.61;0.67;0.56;-51.1;20.4;-1.9
0.59;0.56;0.60;-126.7;4.1;-2.6
0.64;0.39;0.71;-118.1;-5.9;8.2
0.61;0.22;0.81;-94.7;-11.8;-5.6
0.64;0.04;0.79;-72.8;-0.9;18.7
0.69;-0.06;0.78;-67.3;-0.1;28.6
0.65;-0.17;0.77;-39.6;-3.8;27.3
0.66;-0.24;0.75;-27.6;-1.4;14.4
0.66;-0.23;0.75;-7.1;1.5;0.6
