0.63;-0.30;0.76;-3.8;2.0;0.2
0.64;-0.31;0.76;-4.7;1.4;-1.4
0.63;-0.31;0.75;-3.2;0.2;0.9
0.60;-0.49;0.74;64.4;-2.2;-18.7
0.64;-0.11;0.74;178.7;-33.0;-25.1
0.75;0.27;0.64;146.1;-24.9;5.0
0.79;0.40;0.56;158.0;71.4;14.5
0.58;0.61;0.60;39.7;-2.0;-3.5
0.69;0.59;0.56;7.7;-2.5;2.0
0.64;0.60;0.57;-1.4;0.9;-1.1
0.68;0.60;0.54;-10.1;2.7;10.5
0.66;0.62;0.65;-104.2;18.5;5.3
0.70;0.43;0.69;-98.0;3.4;-16.3
0.70;0.17;0.74;-114.2;22.5;-16.1
0.60;0.02;0.81;-82.5;15.5;11.9
0.58;-0.10;0.82;-79.9;13.4;12.4
0.58;-0.21;0.83;-54.8;4.1;-5.3
0.59;-0.25;0.81;-30.7;7.5;-8.5
0.57;-0.27;0.80;-13.7;3.5;-2.4
0.60;-0.26;0.82;-8.8;1.3;-1.1
