0.66;-0.23;0.75;-3.3;0.8;1.0
0.67;-0.22;0.76;-3.7;1.1;0.6
0.67;-0.23;0.76;-3.3;2.0;-0.0
0.68;-0.24;0.75;-3.4;1.7;1.1
0.66;-0.23;0.76;-1.4;1.5;0.6
0.67;-0.32;0.75;103.5;-18.0;-34.4
0.74;0.01;0.65;171.7;-7.3;-50.8
0.74;0.51;0.53;157.2;-14.1;-21.2
0.63;0.61;0.54;64.7;14.6;-7.7
0.67;0.64;0.51;22.6;-1.0;-2.5
0.71;0.65;0.46;-1.0;-4.9;1.9
0.68;0.64;0.46;-4.2;-0.1;0.6
0.73;0.67;0.49;-29.1;9.6;1.8
0.63;0.48;0.56;-158.7;4.6;-15.5
0.69;0.33;0.71;-88.2;8.5;11.2
0.63;0.22;0.78;-81.6;10.5;19.3
0.68;0.08;0.78;-70.7;0.6;19.7
0.66;-0.04;0.79;-48.8;-3.9;9.9
0.65;-0.09;0.80;-43.7;-1.8;14.7
0.67;-0.19;0.77;-29.5;-7.0;7.3
